uid,source_ip,destination_ip,protocol,service,destination_port,duration,orig_bytes,resp_bytes,orig_pkts,resp_pkts,total_bytes,total_pkts,bytes_per_packet,label,label_text
Cr60Cj1ey8PxeAYSsh,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CsG5wuPi0t3qKW34a,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CJHNF34lYTxngqMg4a,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CEUYvo2IKtnDKFUwFj,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CDpEz949AhLGIT4B53,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CWvbbN3qWI8t9OdQAc,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
C1ttBw4nKTrUzC80Zk,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
C9DT5V2eFfW0IM2Oh9,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CwK5Sx2eIMCJqazh1h,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CP1a9U1ro7iatl53yc,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
Ci7E3VALj3gNgagbj,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CVoQRL3bLPEe0OzEak,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CZ8mMu4z1V4TyU39Bd,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
C8LNFP3aAx34IniQSh,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
C1Ho4n7fxV6DVojS6,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CXcRLA1hUp5oQxeMa7,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CQC3UMfWb3o0c3eW1,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CJbMHN21B6WqM7LVc,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CU6Ck03tdHHUtiOLSa,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
ChhtET1DgHDFmTaOs,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CG1X672yyfD8VX8RTf,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
C16qzm2DyIrlklw8hk,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CL5ptl4M39jbtKgSVi,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CIC7bC2wvfCp9Yhf3i,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CfoRvLpsPNG7OR0hb,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
Cz1xEj28niKL3evuka,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CC94Bg1hBy4irmdEyd,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CHWqu8klEnjMa1QZ5,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CXa0XQ2kzLhwOaFhpg,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CaZf3D2tItFO6xK6X8,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CklnPo2Vu8OJ3Clwoj,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CJ9jnc1zF0S06pszJh,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CcNSub2tweuDklqIeb,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
Cbo3dQ3T1RPwzjn8hi,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CARUe13GGLJLFywsVa,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CpgRZ91lkaGBCFNwF5,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CcDFO114LQZNC4ceTe,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
Ce0yFP3Ittpd2RfLk,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
C72jr516q9Y0tKlxW7,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CSSISb2KnlSc0B8zB5,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CHhvWh3MloQhwUhmFd,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
Cy02zM1ME9UwyCPg38,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CXeFsi4i7x0ugtTbR,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
ClZ7oT2T09kPgv5p6d,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CpWpBq4NlTQVrGFU52,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
Cf1NCc1dRIJ0gM5ZRd,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CW9gyICHkjampo7xe,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
Cl08ri2C4w5r8ntdyb,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CWh3Qa14P5aIQUt2F3,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
C4l3l89kJmZ0tRS8,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CcWqys1HDuKkSSfL8,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CxUUf54xOxTBuI0RF5,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
C6Qx1744pwLBuhQ6F6,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CgVTXYk5r4rbf1b4l,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
Cvckbb2bmsGGdzcVUi,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
C2yNCveagzVmHC0u4,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CyvMLd3RBqyoNKNfu,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
C8QnRA2H324oQqcC1b,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CjJLUtl41WwzBZcYc,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CBE0or2LulqsB4uhIk,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CYTFkz4a5eQORr1aLa,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
Ca7lqtCAOR624yZif,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CDQ0F72wQOUIGhWidj,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
C4ztykato5U3HaR4b,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CD87qm33u6bL5oPH5b,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CMLqAd4gZ4u5xLnbz3,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CAVIEIugzQqqtO3A6,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
Cy3lq62Q4Rb16ILUbb,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CTYhSD3CsBcqbA3zHk,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CREu2Z1BoyaP3ir94l,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
C7vjQb3VqHLx1Ispg9,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CRs1VZ1dFgHZQMhlek,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CuPW5M2rozJtdVLOq9,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CfqO0M3S5P5A8iGcJ4,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CQZam31QlbySBok2v7,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
C7h3UN1XPOvdqa1xt6,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
C6TIuw3aaaHR4Yppif,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
C8fuCUAjpegKwtvUi,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CAeBkr1QgQwyZ601Q5,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
Ct7Gnj4lvVa4RjUVja,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CXJo1D32cP13uL2Flj,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CeJSCq1rkzGmdXbQ5h,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CbBenpSy8MY0t7jei,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
C5BCvp2CpmNpjcevX8,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CN7HZq2lhBFNMD9mSi,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
Cd2BTw48XR04hPaX97,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
C2tDBO3qUeFhNFB0Jj,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
Cxz24j1sZAIp6tGs05,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
C9fGn51l2gwzZxdEyi,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
Cn6EnPZ6kRKoCQ4tg,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
ChJohM2Jg7aajoEFK1,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CUlXiy2RMMX5d6cVY4,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CO77C01KTvCkXfN1h8,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CZ0NFm3namQ5dfbyHj,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CqArTB1zzFZyc3k3x6,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CzSvWh4qctlNtGe8Y2,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CaXONK21yC0F6c6BZ7,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CDt6Pu1vCL38en6oYb,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
Cjc8cwhZSDsvhpl7f,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CXaaO243RHSOfi4xAf,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CXDTpf1Yn7UDZKyz46,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CzDX8R20wEw0jQ3dzj,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CrHubi2Gio6KpnBmrc,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CuA0gF1aMcgzMNChb,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
C8IFyQ1oQDPNjZWj1a,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
Cx9iy14LZyUld4H6fi,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
Cfa3dy2eAEdeHcRZWg,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
C18cfMUPdTS2n6kU4,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
Chax2pdBpe9nJXPp4,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CI2DTV2MzOgcJebcs2,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CiKHxI3uAM0GOssVna,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CuAkQx109L0d9BPF7,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CqHnMP2ESq9UrQ63d2,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CyS1x02s7vrtJoqkz3,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CCWbAXroLNG0OpMU9,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CrEJiE45BK2bjk1Vwk,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
C0NmR24gYL6t9oefje,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CJ2IGnzcUCLZOwRf9,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CtdXIo4P5jhxgOOpO2,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
C9RF3w1kwP0SLWv4Yj,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
Csaz903pHa8DN45JJ8,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CEB9Ox48pruJ7aJuoe,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CUr2cf1llASp2j4DQl,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CqncaZ1yp6LFg6oTq,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
ChTI1V2wCuPIEbAlKg,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
C6lm8u4HBUxoHwFYLc,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CN4u7ubVMVgR4Cpy,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
Cgnu9OJcXo6Pip218,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CHl85y230it4muy7h2,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
Cn0UZD4tYQVhIdsIP3,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CDIQ5632jN1KmllGl9,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
Cl2abr4F3T6R6d6MBb,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CsV2gc6sgWpJsj2O,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
Cy3AU62vXNcr7bh2Qa,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
Cw6hum4kUrRjnBXnla,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
Cd0wGoSsKuy6wRYgl,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CIf999V8Zfrzkejzj,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
C1wduY2Ykl3EvZMqyh,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CBz2i71rFdjCSrI4Y9,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CcGrHt1R9QiGGFqAO6,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CMbNdO2UuQDrhaDOca,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CyjTag4hcVEJJmUGwh,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
C03fNq3gdg4FxCe1dc,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CJvTvy47QtPl05dpjg,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
C0Nk3r27BjU3Gg5G1e,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CraQb5RAbBsu0kvec,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CRoC4U3RrcbCRvf4Fd,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
C82c9m1y2D1WoYcJd,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
C3nqTW1FQyK1EwQiU,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CO9FLo1sblulZNqCZf,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CXwdT7o1u3oGmXoL7,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CR4htGqzgp3L3wMn2,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
Cs4u211993fH2EyoMj,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CY2qt41j09CKzPYHS4,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CsUXZPYiHscEq9Vcb,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
Ccq1o02NMwf5uEOH47,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CC3YGD2pM4DIHEav25,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CXuPUz134s05nL5xvk,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CZLzwGuPRT4i8c56a,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CHfewl4VrvtIo3uXQb,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CgLwJX1kbJGBsnCdTb,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CYVK232ChimhenHdt8,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CUeVw61BhgLKm2K3B5,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CPNTvWT4MLuHDToYb,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
Cg2lZn4iDZA78rv92e,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CfK2gQ2stMacqsXfQc,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CtcxSvoRKecss3rB9,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CBrskh1YmHjMChT7B,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
ChPBkX2j4oBuGbmtz4,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
C8NNQS8SlogFNWXzd,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CSbdlD23siBMtH3yj9,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CelHTZ1qjOsP04fA6h,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CXuKgj3kZoiIcJyk07,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CP4aH5psszhYLTEa1,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CUOLEi2I0wjQkkqeXd,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CVkc0G2SA0nV2MZg9a,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CK5kYi1ASRG4Jjy9Ml,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CA9HNy4IeWl9RvM3d7,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
Cmb4OP1Ozpe73YKgF6,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
CrCvjoXBspcEWQKq3,192.168.1.195,162.248.88.215,tcp,-,62336,0.0,0,0,0,0,0,0,0.0,1,-   Malicious   DDoS
